STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDFQ,18-24_2013,18-24_20_1,2020_TP_co,2020_TP_un,2020_TP_mi,2020_TP_ma,2020_TP_ra,2020_TP_su,2020_TP_me,2020_TP__1,2020_TP_st,2020_TP__2,2020_TP__3,2020_TP_q1,2020_TP_q3,2020_TP_iq,20_18-24%_,20_18-24_1,20_18-24_2,20_18-24_3,20_18-24_4,20_18-24_5,20_18-24_6,20_18-24_7,20_18-24_8,20_18-24_9,20_18-2410,20_18-2411,20_18-2412,20_18-2413,%18-24_202,%Change,Ohio_Block_Groups_2020_TP,Ohio_Block_Groups_20_18-24%,Ohio_Block_Groups_Med_HHInc,Ohio_Block_Groups_TotalHH_L2,Ohio_Block_Groups_%_HHL2,Ohio_Block_Groups_PC_POP_20,Ohio_Block_Groups_PC_POP_10,Ohio_Block_Groups_PC_Change,Ohio_Block_Groups_PC_HHL2
"39","035","140302","2","390351403022",Block Group 2,G5030,S,560987,0,"+41.5252517","-081.5530402",1500000US390351403022,"158","9.86267166",6,6,9.000000,227.000000,218.000000,655.000000,109.166667,92.500000,72.508429,9.000000,9.000000,59.000000,175.000000,116.000000,6,5,1.000000,19.000000,18.000000,56.000000,9.333333,8.000000,6.018490,1.000000,8.000000,5.000000,15.000000,10.000000,19,9.137,82,8,59028,415,80.897,0.080,0.099,-0.019,0.809
"39","035","140500","3","390351405003",Block Group 3,G5030,S,497593,0,"+41.5278366","-081.5375685",1500000US390351405003,"321","14.78581299",4,4,56.000000,149.000000,93.000000,440.000000,110.000000,117.500000,34.387498,56.000000,56.000000,82.000000,138.000000,56.000000,4,4,5.000000,17.000000,12.000000,48.000000,12.000000,13.000000,4.847680,5.000000,5.000000,7.500000,16.500000,9.000000,17,2.214,56,5,33438,348,74.839,0.050,0.148,-0.098,0.748
"39","035","185103","1","390351851031",Block Group 1,G5030,S,323675,0,"+41.5260248","-081.5273308",1500000US390351851031,"73","7.651991614",6,6,16.000000,149.000000,133.000000,532.000000,88.666667,96.500000,45.514345,16.000000,16.000000,47.000000,127.000000,80.000000,6,6,2.000000,17.000000,15.000000,55.000000,9.166667,9.500000,5.079917,2.000000,2.000000,4.000000,13.000000,9.000000,17,9.348,106,13,55000,297,71.053,0.130,0.077,0.053,0.711
"39","113","090900","1","391130909001",Block Group 1,G5030,S,1634958,0,"+39.7496159","-084.1057967",1500000US391130909001,"158","7.019102621",7,7,27.000000,131.000000,104.000000,473.000000,67.571429,46.000000,36.866001,27.000000,27.000000,41.500000,93.000000,51.500000,7,6,2.000000,7.000000,5.000000,33.000000,4.714286,5.000000,1.665986,2.000000,6.000000,3.500000,6.000000,2.500000,7,-0.019,74,3,60417,818,72.971,0.030,0.070,-0.040,0.730
"39","113","091000","2","391130910002",Block Group 2,G5030,S,1822545,0,"+39.7403270","-084.1176420",1500000US391130910002,"106","6.362545018",7,7,13.000000,365.000000,352.000000,745.000000,106.428571,74.000000,111.758486,13.000000,13.000000,35.500000,111.000000,75.500000,7,6,1.000000,18.000000,17.000000,51.000000,7.285714,6.000000,6.134546,1.000000,6.000000,2.500000,10.500000,8.000000,18,11.637,112,6,61136,589,69.458,0.060,0.064,-0.004,0.695
"39","113","100101","1","391131001011",Block Group 1,G5030,S,5230968,395802,"+39.8383589","-084.1599345",1500000US391131001011,"106","9.05982906",8,8,21.000000,296.000000,275.000000,1043.000000,130.375000,132.500000,93.262985,21.000000,21.000000,33.500000,197.000000,163.500000,8,7,2.000000,22.000000,20.000000,76.000000,9.500000,5.500000,7.176350,2.000000,5.000000,4.500000,16.000000,11.500000,22,12.940,296,20,84766,210,43.299,0.200,0.091,0.109,0.433
"39","113","090800","2","391130908002",Block Group 2,G5030,S,325974,0,"+39.7625529","-084.1076027",1500000US391130908002,"30","5.172413793",4,4,27.000000,153.000000,126.000000,272.000000,68.000000,46.000000,49.729267,27.000000,27.000000,35.000000,101.000000,66.000000,4,3,4.000000,11.000000,7.000000,25.000000,6.250000,5.000000,2.861381,6.000000,4.000000,4.000000,8.500000,4.500000,11,5.828,43,6,65357,191,63.245,0.060,0.052,0.008,0.632
"39","003","010200","3","390030102003",Block Group 3,G5030,S,67905643,42837,"+40.8643572","-084.0609143",1500000US390030102003,"79","7.181818182",6,6,60.000000,196.000000,136.000000,676.000000,112.666667,105.500000,48.790937,60.000000,60.000000,61.000000,148.000000,87.000000,6,6,5.000000,17.000000,12.000000,63.000000,10.500000,10.500000,3.989570,5.000000,5.000000,7.000000,13.000000,6.000000,17,9.818,89,9,60521,292,74.300,0.090,0.072,0.018,0.743
"39","003","013000","3","390030130003",Block Group 3,G5030,S,500374,0,"+40.7423053","-084.1317392",1500000US390030130003,"176","18.37160752",5,5,33.000000,197.000000,164.000000,555.000000,111.000000,121.000000,65.848311,33.000000,33.000000,39.000000,165.000000,126.000000,5,5,3.000000,23.000000,20.000000,63.000000,12.600000,13.000000,7.088018,3.000000,3.000000,7.000000,17.000000,10.000000,23,4.628,33,3,48375,221,54.568,0.030,0.184,-0.154,0.546
"39","003","010900","3","390030109003",Block Group 3,G5030,S,2409868,3608,"+40.7312168","-084.1584415",1500000US390030109003,"316","16.98011822",6,6,50.000000,489.000000,439.000000,961.000000,160.166667,110.500000,150.214754,50.000000,50.000000,65.000000,136.000000,71.000000,6,6,3.000000,25.000000,22.000000,63.000000,10.500000,7.500000,7.522189,3.000000,3.000000,5.000000,15.000000,10.000000,25,8.020,489,25,54176,755,77.277,0.250,0.170,0.080,0.773
"39","003","011300","3","390030113003",Block Group 3,G5030,S,14055464,149859,"+40.7728631","-084.0340979",1500000US390030113003,"222","18.18181818",5,5,75.000000,253.000000,178.000000,937.000000,187.400000,199.000000,59.754832,75.000000,75.000000,196.000000,214.000000,18.000000,5,4,5.000000,19.000000,14.000000,64.000000,12.800000,13.000000,4.489989,5.000000,13.000000,13.000000,14.000000,1.000000,19,0.818,,,,,,,,,
"39","003","011500","1","390030115001",Block Group 1,G5030,S,58003868,290754,"+40.6862761","-083.9666859",1500000US390030115001,"129","7.426597582",7,7,17.000000,144.000000,127.000000,623.000000,89.000000,102.000000,42.861904,17.000000,17.000000,63.500000,116.500000,53.000000,7,6,2.000000,13.000000,11.000000,54.000000,7.714286,6.000000,3.953815,2.000000,6.000000,5.000000,11.500000,6.500000,13,5.573,105,6,65313,404,62.539,0.060,0.074,-0.014,0.625
"39","003","011800","2","390030118002",Block Group 2,G5030,S,2345016,134844,"+40.7171482","-084.1567208",1500000US390030118002,"52","3.690560681",4,4,50.000000,489.000000,439.000000,838.000000,209.500000,149.500000,167.162346,50.000000,50.000000,88.500000,330.500000,242.000000,4,4,5.000000,25.000000,20.000000,50.000000,12.500000,10.000000,7.533260,5.000000,5.000000,7.000000,18.000000,11.000000,25,21.309,50,5,74135,232,61.538,0.050,0.037,0.013,0.615
"39","113","020800","1","391130208001",Block Group 1,G5030,S,600766,0,"+39.7010161","-084.1663520",1500000US391130208001,"64","8.333333333",5,5,17.000000,202.000000,185.000000,326.000000,65.200000,36.000000,68.816858,17.000000,17.000000,32.000000,39.000000,7.000000,5,4,2.000000,10.000000,8.000000,24.000000,4.800000,4.000000,2.993326,4.000000,2.000000,2.000000,6.000000,4.000000,10,1.667,17,2,70181,319,69.956,0.020,0.083,-0.063,0.700
"39","113","021301","1","391130213011",Block Group 1,G5030,S,243730,0,"+39.7189046","-084.1221713",1500000US391130213011,"52","7.428571429",3,3,13.000000,133.000000,120.000000,246.000000,82.000000,100.000000,50.616203,13.000000,13.000000,56.500000,116.500000,60.000000,3,3,2.000000,20.000000,18.000000,28.000000,9.333333,6.000000,7.717225,2.000000,2.000000,4.000000,13.000000,9.000000,20,12.571,133,20,57857,109,55.051,0.200,0.074,0.126,0.551
"39","113","021601","2","391130216012",Block Group 2,G5030,S,1251933,0,"+39.6843399","-084.1357036",1500000US391130216012,"38","4.236343367",6,6,7.000000,300.000000,293.000000,753.000000,125.500000,109.500000,99.312218,7.000000,7.000000,33.000000,194.000000,161.000000,6,6,1.000000,15.000000,14.000000,52.000000,8.666667,10.000000,5.185450,1.000000,1.000000,3.000000,13.000000,10.000000,15,10.764,88,8,61908,277,65.485,0.080,0.042,0.038,0.655
"39","113","030100","2","391130301002",Block Group 2,G5030,S,9933301,394302,"+39.7132079","-084.2165251",1500000US391130301002,"114","12.33766234",10,10,0.000000,166.000000,166.000000,872.000000,87.200000,75.500000,51.968837,0.000000,0.000000,63.000000,151.000000,88.000000,10,9,0.000000,28.000000,28.000000,92.000000,9.200000,7.500000,8.034924,0.000000,8.000000,4.000000,9.000000,5.000000,28,15.662,63,5,57750,169,46.175,0.050,0.123,-0.073,0.462
"39","113","030200","1","391130302001",Block Group 1,G5030,S,7654386,307172,"+39.6917338","-084.2622304",1500000US391130302001,"316","11.18188252",7,7,0.000000,105.000000,105.000000,487.000000,69.571429,76.000000,31.254061,0.000000,0.000000,66.500000,86.500000,20.000000,7,4,0.000000,8.000000,8.000000,33.000000,4.714286,4.000000,2.547508,0.000000,4.000000,4.000000,6.500000,2.500000,8,-3.182,76,8,46591,282,71.574,0.080,0.112,-0.032,0.716
"39","085","202000","2","390852020002",Block Group 2,G5030,S,1682520,39222,"+41.6541543","-081.4253970",1500000US390852020002,"115","7.103150093",8,8,31.000000,292.000000,261.000000,1153.000000,144.125000,126.500000,92.292250,31.000000,31.000000,66.500000,222.000000,155.500000,8,7,3.000000,18.000000,15.000000,94.000000,11.750000,12.500000,4.918079,3.000000,16.000000,8.000000,16.000000,8.000000,18,10.897,292,16,67188,445,62.064,0.160,0.071,0.089,0.621
"39","157","022001","3","391570220013",Block Group 3,G5030,S,852608,0,"+40.3952178","-081.3517077",1500000US391570220013,"47","6.973293769",5,5,37.000000,208.000000,171.000000,587.000000,117.400000,116.000000,58.352721,37.000000,37.000000,79.000000,147.000000,68.000000,5,4,6.000000,18.000000,12.000000,59.000000,11.800000,12.000000,3.815757,6.000000,12.000000,11.000000,12.000000,1.000000,18,11.027,37,6,66071,145,63.596,0.060,0.070,-0.010,0.636
"39","157","022002","2","391570220022",Block Group 2,G5030,S,13931231,13942,"+40.3815350","-081.3692828",1500000US391570220022,"55","5.078485688",7,7,37.000000,168.000000,131.000000,607.000000,86.714286,71.000000,47.119042,37.000000,37.000000,52.500000,113.000000,60.500000,7,6,4.000000,12.000000,8.000000,57.000000,8.142857,8.000000,2.996597,4.000000,11.000000,5.500000,11.000000,5.500000,12,6.922,168,11,20587,411,64.319,0.110,0.051,0.059,0.643
"39","157","022001","4","391570220014",Block Group 4,G5030,S,10701772,213598,"+40.4037210","-081.3670159",1500000US391570220014,"101","8.669527897",9,9,32.000000,168.000000,136.000000,689.000000,76.555556,62.000000,44.579794,32.000000,32.000000,37.000000,115.000000,78.000000,9,6,3.000000,12.000000,9.000000,68.000000,7.555556,7.000000,3.130890,6.000000,3.000000,6.000000,11.000000,5.000000,12,3.330,79,11,31758,198,68.512,0.110,0.087,0.023,0.685
"39","113","100101","3","391131001013",Block Group 3,G5030,S,4653407,32039,"+39.8597237","-084.1610020",1500000US391131001013,"187","6.373551466",8,8,23.000000,296.000000,273.000000,1103.000000,137.875000,144.500000,78.045560,23.000000,23.000000,83.000000,164.500000,81.500000,8,7,2.000000,20.000000,18.000000,71.000000,8.875000,6.000000,6.527586,2.000000,6.000000,4.000000,14.500000,10.500000,20,13.626,121,5,69219,646,69.165,0.050,0.064,-0.014,0.692
"39","113","100102","3","391131001023",Block Group 3,G5030,S,1457827,0,"+39.8794324","-084.1095966",1500000US391131001023,"98","5.072463768",5,5,51.000000,270.000000,219.000000,594.000000,118.800000,85.000000,78.075348,51.000000,51.000000,76.000000,112.000000,36.000000,5,3,4.000000,10.000000,6.000000,28.000000,5.600000,4.000000,2.332381,6.000000,4.000000,4.000000,6.000000,2.000000,10,4.928,112,4,90621,611,56.996,0.040,0.051,-0.011,0.570
"39","113","100201","1","391131002011",Block Group 1,G5030,S,1048185,0,"+39.8679858","-084.1287928",1500000US391131002011,"150","8.670520231",7,7,12.000000,328.000000,316.000000,848.000000,121.142857,85.000000,100.710942,12.000000,12.000000,48.000000,163.500000,115.500000,7,6,1.000000,13.000000,12.000000,52.000000,7.428571,10.000000,4.304720,1.000000,10.000000,3.500000,10.500000,7.000000,13,4.329,328,11,52538,415,46.060,0.110,0.087,0.023,0.461
"39","157","022001","1","391570220011",Block Group 1,G5030,S,490870,0,"+40.3905618","-081.3447854",1500000US391570220011,"17","4.497354497",5,5,37.000000,208.000000,171.000000,570.000000,114.000000,116.000000,60.929467,37.000000,37.000000,62.000000,147.000000,85.000000,5,4,6.000000,18.000000,12.000000,56.000000,11.200000,12.000000,4.118252,6.000000,12.000000,8.000000,12.000000,4.000000,18,13.503,208,18,46250,208,61.176,0.180,0.045,0.135,0.612
"39","113","100203","1","391131002031",Block Group 1,G5030,S,1201873,0,"+39.8584048","-084.1166792",1500000US391131002031,"213","9.181034483",8,8,12.000000,182.000000,170.000000,874.000000,109.250000,127.000000,53.034776,12.000000,12.000000,66.500000,146.500000,80.000000,8,7,1.000000,13.000000,12.000000,63.000000,7.875000,8.500000,3.854786,1.000000,10.000000,5.000000,11.000000,6.000000,13,3.819,128,6,72917,548,66.748,0.060,0.092,-0.032,0.667
"39","113","115012","1","391131150121",Block Group 1,G5030,S,8185964,0,"+39.8742055","-084.2246578",1500000US391131150121,"128","3.986297104",5,5,29.000000,373.000000,344.000000,866.000000,173.200000,94.000000,145.157018,29.000000,29.000000,47.000000,323.000000,276.000000,5,5,2.000000,22.000000,20.000000,51.000000,10.200000,7.000000,7.934734,2.000000,2.000000,3.000000,17.000000,14.000000,22,18.014,29,2,77962,515,71.727,0.020,0.040,-0.020,0.717
"39","037","560100","4","390375601004",Block Group 4,G5030,S,61812400,18763,"+39.9532643","-084.6366756",1500000US390375601004,"22","1.894918174",6,6,14.000000,157.000000,143.000000,590.000000,98.333333,103.000000,45.722593,14.000000,14.000000,81.000000,132.000000,51.000000,6,4,2.000000,15.000000,13.000000,57.000000,9.500000,10.000000,3.905125,2.000000,9.000000,9.000000,11.000000,2.000000,15,13.105,,,,,,,,,
"39","037","570101","1","390375701011",Block Group 1,G5030,S,45000468,13818,"+40.0703276","-084.5425152",1500000US390375701011,"58","7.341772152",6,6,40.000000,135.000000,95.000000,458.000000,76.333333,63.500000,34.917363,40.000000,40.000000,45.000000,111.000000,66.000000,6,6,3.000000,15.000000,12.000000,48.000000,8.000000,7.000000,4.281744,3.000000,3.000000,4.000000,12.000000,8.000000,15,7.658,68,8,45074,278,72.585,0.080,0.073,0.007,0.726
"39","037","570102","2","390375701022",Block Group 2,G5030,S,5786434,5345,"+39.9887263","-084.5709779",1500000US390375701022,"127","10.32520325",3,3,71.000000,168.000000,97.000000,320.000000,106.666667,81.000000,43.560941,71.000000,71.000000,76.000000,124.500000,48.500000,3,3,5.000000,13.000000,8.000000,27.000000,9.000000,9.000000,3.265986,5.000000,5.000000,7.000000,11.000000,4.000000,13,2.675,168,13,44990,219,44.064,0.130,0.103,0.027,0.441
"39","095","007500","2","390950075002",Block Group 2,G5030,S,861064,0,"+41.6578536","-083.6618611",1500000US390950075002,"96","7.223476298",6,5,22.000000,335.000000,313.000000,704.000000,117.333333,86.500000,108.061197,60.000000,22.000000,22.000000,152.000000,130.000000,6,4,4.000000,21.000000,17.000000,60.000000,10.000000,9.500000,5.916080,7.000000,4.000000,4.000000,12.000000,8.000000,21,13.777,,,,,,,,,
"39","095","007800","3","390950078003",Block Group 3,G5030,S,356433,0,"+41.6998262","-083.6402107",1500000US390950078003,"54","9.090909091",5,3,0.000000,143.000000,143.000000,155.000000,31.000000,0.000000,56.192526,12.000000,0.000000,0.000000,12.000000,12.000000,5,3,0.000000,32.000000,32.000000,34.000000,6.800000,0.000000,12.623787,2.000000,0.000000,0.000000,2.000000,2.000000,32,22.909,,,,,,,,,
"39","095","007400","3","390950074003",Block Group 3,G5030,S,2394028,0,"+41.6470858","-083.6548866",1500000US390950074003,"351","28.51340374",6,6,22.000000,335.000000,313.000000,836.000000,139.333333,114.500000,104.050735,22.000000,22.000000,60.000000,190.000000,130.000000,6,6,4.000000,21.000000,17.000000,71.000000,11.833333,10.000000,6.256108,4.000000,4.000000,7.000000,19.000000,12.000000,21,-7.513,,,,,,,,,
"39","095","008600","4","390950086004",Block Group 4,G5030,S,892435,0,"+41.6499508","-083.6887865",1500000US390950086004,"387","25.62913907",4,4,25.000000,250.000000,225.000000,402.000000,100.500000,63.500000,88.505650,25.000000,25.000000,36.000000,165.000000,129.000000,4,4,2.000000,14.000000,12.000000,29.000000,7.250000,6.500000,4.322904,2.000000,2.000000,4.000000,10.500000,6.500000,14,-11.629,,,,,,,,,
"39","095","000200","2","390950002002",Block Group 2,G5030,S,182250,0,"+41.6979238","-083.5781756",1500000US390950002002,"128","13.40314136",2,2,66.000000,122.000000,56.000000,188.000000,94.000000,94.000000,28.000000,66.000000,66.000000,66.000000,122.000000,56.000000,2,2,5.000000,12.000000,7.000000,17.000000,8.500000,8.500000,3.500000,5.000000,5.000000,5.000000,12.000000,7.000000,12,-1.403,,,,,,,,,
"39","095","000200","3","390950002003",Block Group 3,G5030,S,246934,0,"+41.6942563","-083.5785470",1500000US390950002003,"180","11.70351105",5,5,101.000000,271.000000,170.000000,703.000000,140.600000,107.000000,65.631090,101.000000,101.000000,102.000000,122.000000,20.000000,5,4,8.000000,19.000000,11.000000,58.000000,11.600000,11.000000,4.029888,11.000000,8.000000,8.000000,12.000000,4.000000,19,7.296,,,,,,,,,
"39","095","000200","4","390950002004",Block Group 4,G5030,S,359731,0,"+41.6980813","-083.5832325",1500000US390950002004,"68","8.553459119",7,7,20.000000,122.000000,102.000000,591.000000,84.428571,101.000000,32.039516,20.000000,20.000000,69.000000,105.000000,36.000000,7,5,5.000000,16.000000,11.000000,69.000000,9.857143,8.000000,4.189394,12.000000,5.000000,6.500000,13.500000,7.000000,16,7.447,,,,,,,,,
"39","095","000200","5","390950002005",Block Group 5,G5030,S,438282,0,"+41.6959564","-083.5878841",1500000US390950002005,"36","7.185628743",5,5,0.000000,107.000000,107.000000,299.000000,59.800000,72.000000,43.933586,0.000000,0.000000,17.000000,103.000000,86.000000,5,5,0.000000,16.000000,16.000000,46.000000,9.200000,8.000000,5.844656,0.000000,0.000000,7.000000,15.000000,8.000000,16,8.814,,,,,,,,,
"39","095","000300","2","390950003002",Block Group 2,G5030,S,364356,0,"+41.6979682","-083.5700005",1500000US390950003002,"37","3.156996587",5,5,32.000000,271.000000,239.000000,724.000000,144.800000,175.000000,86.035806,32.000000,32.000000,66.000000,180.000000,114.000000,5,5,5.000000,21.000000,16.000000,65.000000,13.000000,12.000000,6.164414,5.000000,5.000000,8.000000,19.000000,11.000000,21,17.843,,,,,,,,,
"39","037","570102","3","390375701023",Block Group 3,G5030,S,5958822,81469,"+39.9986942","-084.5417970",1500000US390375701023,"81","5.720338983",5,5,42.000000,168.000000,126.000000,489.000000,97.800000,81.000000,44.485503,42.000000,42.000000,71.000000,127.000000,56.000000,5,5,5.000000,13.000000,8.000000,44.000000,8.800000,9.000000,2.993326,5.000000,5.000000,6.000000,11.000000,5.000000,13,7.280,71,5,57917,352,64.351,0.050,0.057,-0.007,0.644
"39","037","540100","2","390375401002",Block Group 2,G5030,S,43561173,446907,"+40.1353287","-084.4634493",1500000US390375401002,"65","4.391891892",9,9,18.000000,132.000000,114.000000,678.000000,75.333333,77.000000,35.131499,18.000000,18.000000,56.000000,97.000000,41.000000,9,6,2.000000,12.000000,10.000000,55.000000,6.111111,5.000000,3.177855,6.000000,5.000000,5.000000,8.000000,3.000000,12,7.608,31,2,59401,348,63.853,0.020,0.044,-0.024,0.639
"39","037","560100","6","390375601006",Block Group 6,G5030,S,52950713,143151,"+39.9950726","-084.7467189",1500000US390375601006,"71","10.34985423",5,5,14.000000,157.000000,143.000000,399.000000,79.800000,80.000000,45.949538,14.000000,14.000000,64.000000,84.000000,20.000000,5,5,2.000000,11.000000,9.000000,35.000000,7.000000,7.000000,3.033150,2.000000,2.000000,6.000000,9.000000,3.000000,11,0.650,,,,,,,,,
"39","037","570102","4","390375701024",Block Group 4,G5030,S,32514952,17473,"+39.9863093","-084.4704141",1500000US390375701024,"140","13.43570058",5,5,42.000000,219.000000,177.000000,518.000000,103.600000,71.000000,64.360236,42.000000,42.000000,59.000000,127.000000,68.000000,5,5,4.000000,12.000000,8.000000,38.000000,7.600000,6.000000,3.261901,4.000000,4.000000,5.000000,11.000000,6.000000,12,-1.436,42,6,76397,183,62.245,0.060,0.134,-0.074,0.622
"39","095","000300","4","390950003004",Block Group 4,G5030,S,423614,0,"+41.7047682","-083.5770760",1500000US390950003004,"92","8.494921514",6,6,17.000000,107.000000,90.000000,259.000000,43.166667,29.500000,31.482358,17.000000,17.000000,20.000000,56.000000,36.000000,6,5,2.000000,8.000000,6.000000,36.000000,6.000000,6.500000,2.081666,2.000000,8.000000,5.000000,8.000000,3.000000,8,-0.495,,,,,,,,,
